severity,issue,type,id,locale,field,title,detail
HIGH,MISSING,PRODUCT,'7568244080723,es,handle,BU1 Light Black NC 2.0,No handle translation
HIGH,MISSING,PRODUCT,'7568244572243,es,handle,Junior BU1 Light Black 2.0,No handle translation
HIGH,MISSING,PRODUCT,'7659385159763,es,handle,BU1 Flex,No handle translation
HIGH,MISSING,PRODUCT,'7659419041875,es,handle,Junior BU1 Flex,No handle translation
HIGH,MISSING,PRODUCT,'7710626611283,es,handle,BU1 Sky,No handle translation
HIGH,MISSING,PRODUCT,'7710626742355,es,handle,Junior BU1 Sky,No handle translation
HIGH,MISSING,PRODUCT,'7752636596307,es,meta_description,BU1 Light HG 2.0. - umělá tráva,No meta_description translation
HIGH,MISSING,PRODUCT,'7778599436371,es,meta_description,BU1 taška na rukavice,No meta_description translation
HIGH,MISSING,PRODUCT,'7780291477587,es,meta_description,BU1 taška na rukavice k rukavicím,No meta_description translation
HIGH,MISSING,PRODUCT,'7809287487571,es,body_html,Testovací bundle,No body_html translation
HIGH,MISSING,PRODUCT,'7809287487571,es,meta_description,Testovací bundle,No meta_description translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206854688851,fr,meta_description,Junior BU1 Light HG - uměla tráva,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206854688851,fr,handle,Junior BU1 Light HG - uměla tráva,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206855213139,fr,meta_description,BU1 Light HG - umělá tráva,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206855213139,fr,handle,BU1 Light HG - umělá tráva,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206855770195,fr,meta_description,Junior BU1 Gator,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206855770195,fr,handle,Junior BU1 Gator,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206856327251,fr,meta_description,BU1 Gator,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206856327251,fr,handle,BU1 Gator,No handle translation
HIGH,MISSING,PRODUCT,'7206863175763,fr,handle,Junior BU1 XX,No handle translation
HIGH,MISSING,PRODUCT,'7206863568979,fr,handle,BU1 XX NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206864322643,fr,meta_description,BU1 Army NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206864322643,fr,handle,BU1 Army NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206865567827,fr,meta_description,Junior BU1 Air White,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206865567827,fr,handle,Junior BU1 Air White,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206865961043,fr,meta_description,BU1 Air White Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206865961043,fr,handle,BU1 Air White Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206866223187,fr,meta_description,BU1 tréninkové tričko černé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206866518099,fr,meta_description,BU1 štulpny neonově žluté,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206866976851,fr,meta_description,BU1 štulpny černé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206867304531,fr,meta_description,BU1 štulpny bílé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206867599443,fr,meta_description,BU1 sportovní ponožky bílé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206868156499,fr,meta_description,BU1 sportovní ponožky černé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206869270611,fr,meta_description,BU1 trenýrky 20 černé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206869663827,fr,meta_description,BU1 trenýrky 20 bílé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206870417491,fr,meta_description,BU1 All Black Roll Finger,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206870417491,fr,handle,BU1 All Black Roll Finger,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206871040083,fr,meta_description,BU1 All Black NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206871040083,fr,handle,BU1 All Black NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206871498835,fr,meta_description,Junior BU1 Army,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206871498835,fr,handle,Junior BU1 Army,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206872088659,fr,meta_description,Junior BU1 Triangle,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206872088659,fr,handle,Junior BU1 Triangle,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206872612947,fr,meta_description,BU1 Triangle Roll Finger,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206872612947,fr,handle,BU1 Triangle Roll Finger,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206873202771,fr,meta_description,BU1 Triangle NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206873202771,fr,handle,BU1 Triangle NC,No handle translation
HIGH,MISSING,PRODUCT,'7206873366611,fr,meta_description,Potisk,No meta_description translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206874185811,fr,meta_description,Junior BU1 Light Pink,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206874185811,fr,handle,Junior BU1 Light Pink,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206874808403,fr,meta_description,BU1 Light Pink NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206874808403,fr,handle,BU1 Light Pink NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206875234387,fr,meta_description,BU1 Light Pink Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206875234387,fr,handle,BU1 Light Pink Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206875496531,fr,meta_description,BU1 kompresní trenýrky černé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206875922515,fr,meta_description,BU1 kompresní legíny černé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206876479571,fr,meta_description,BU1 kompresní tričko modré,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206876971091,fr,meta_description,BU1 kompresní tričko neonově zelené,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206877593683,fr,meta_description,BU1 kompresní tričko fialové,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206878281811,fr,meta_description,BU1 kompresní tričko bílé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206878806099,fr,meta_description,BU1 kompresní tričko neonově žluté,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206879428691,fr,meta_description,BU1 kompresní tričko červené,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206879985747,fr,meta_description,BU1 kompresní tričko černé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206880542803,fr,meta_description,BU1 dres 22 fialový,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206881165395,fr,meta_description,BU1 dres 22 černý,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206881493075,fr,meta_description,BU1 vesta,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206882115667,fr,meta_description,BU1 šusťáková bunda,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206882541651,fr,meta_description,BU1 vycházkové trenýrky šedé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206883131475,fr,meta_description,BU1 vycházková mikina šedá,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206883262547,fr,meta_description,BU1 vycházkové tepláky šedé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206883721299,fr,meta_description,Junior BU1 Heaven,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206883721299,fr,handle,Junior BU1 Heaven,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206884278355,fr,meta_description,BU1 Heaven Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206884278355,fr,handle,BU1 Heaven Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206884704339,fr,meta_description,BU1 Heaven Roll Finger,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206884704339,fr,handle,BU1 Heaven Roll Finger,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206885261395,fr,meta_description,BU1 Heaven Hybrid,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206885261395,fr,handle,BU1 Heaven Hybrid,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206885720147,fr,meta_description,BU1 Heaven NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206885720147,fr,handle,BU1 Heaven NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206886178899,fr,meta_description,Kšiltovka BU1 Neo Black,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206886899795,fr,meta_description,BU1 Light White Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206886899795,fr,handle,BU1 Light White Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206887587923,fr,meta_description,BU1 Light White NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206887587923,fr,handle,BU1 Light White NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206888144979,fr,meta_description,Junior BU1 Light White,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206888144979,fr,handle,Junior BU1 Light White,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206888439891,fr,meta_description,BU1 trenýrky 22 zelené,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206888833107,fr,meta_description,BU1 dres 22 zelený,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206889095251,fr,meta_description,BU1 tréninkové tričko tmavě modré,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206889422931,fr,meta_description,BU1 tréninkové tričko červené,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206889685075,fr,meta_description,BU1 tréninkové tričko bílé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206889947219,fr,meta_description,BU1 sportovní mikina 22 neonově žlutá,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206890209363,fr,meta_description,BU1 sportovní mikina 22 červená,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206890602579,fr,meta_description,BU1 sportovní mikina 22 černá,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206891094099,fr,meta_description,BU1 sportovní tepláky 22 černé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206891946067,fr,meta_description,BU1 One Blue Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206891946067,fr,handle,BU1 One Blue Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206892404819,fr,meta_description,BU1 sportovní batoh černý,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206892961875,fr,meta_description,BU1 ponožky - hřiště,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206893125715,fr,meta_description,BU1 štulpny neonově žluté bez ponožky,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206893453395,fr,meta_description,BU1 trenýrky 20 neonově žluté,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206894207059,fr,meta_description,BU1 dres 20 neonově žlutý,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206896369747,fr,meta_description,BU1 22 míč velikost 4,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206897090643,fr,meta_description,BU1 22 míč velikost 5,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206897877075,fr,meta_description,Junior BU1 Light Red,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206897877075,fr,handle,Junior BU1 Light Red,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206898499667,fr,meta_description,BU1 Light Red NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206898499667,fr,handle,BU1 Light Red NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206899417171,fr,meta_description,BU1 Light Red Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206899417171,fr,handle,BU1 Light Red Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206899908691,fr,meta_description,BU1 protiskluzové ponožky modré - silikon,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206900432979,fr,meta_description,BU1 protiskluzové ponožky červené - silikon,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206900924499,fr,meta_description,BU1 protiskluzové ponožky žluté - silikon,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206901416019,fr,meta_description,BU1 sportovní ponožky neonově žluté,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206901940307,fr,meta_description,BU1 sportovní ponožky neonově zelené,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206902431827,fr,meta_description,BU1 sportovní ponožky modré,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206902988883,fr,meta_description,BU1 sportovní ponožky červené,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206903447635,fr,meta_description,BU1 sportovní ponožky žluté,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206904299603,fr,meta_description,Junior BU1 Light Neon Yellow,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206904299603,fr,handle,Junior BU1 Light Neon Yellow,No handle translation
HIGH,MISSING,PRODUCT,'7206905610323,fr,handle,Junior BU1 Light Blue,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206906331219,fr,meta_description,Junior BU1 One Orange,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206906331219,fr,handle,Junior BU1 One Orange,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206907281491,fr,meta_description,Junior BU1 One Fluo,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206907281491,fr,handle,Junior BU1 One Fluo,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206908657747,fr,meta_description,BU1 Light Neon Yellow NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206908657747,fr,handle,BU1 Light Neon Yellow NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206909542483,fr,meta_description,BU1 Light Neon Yellow Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206909542483,fr,handle,BU1 Light Neon Yellow Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206910885971,fr,meta_description,BU1 Light Blue NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206910885971,fr,handle,BU1 Light Blue NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206911901779,fr,meta_description,BU1 Light Blue Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206911901779,fr,handle,BU1 Light Blue Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206912688211,fr,meta_description,BU1 One Orange NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206912688211,fr,handle,BU1 One Orange NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206913605715,fr,meta_description,BU1 One Fluo NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206913605715,fr,handle,BU1 One Fluo NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206914326611,fr,meta_description,BU1 One Orange Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206914326611,fr,handle,BU1 One Orange Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206914687059,fr,meta_description,BU1 One Fluo Hyla,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206914687059,fr,handle,BU1 One Fluo Hyla,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206915113043,fr,meta_description,BU1 štulpny černé bez ponožky,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206915604563,fr,meta_description,BU1 štulpny bílé bez ponožky,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206916128851,fr,meta_description,BU1 štulpny růžové bez ponožky,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206916554835,fr,meta_description,BU1 štulpny žluté bez ponožky,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206917013587,fr,meta_description,BU1 štulpny neonově zelené bez ponožky,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206917505107,fr,meta_description,BU1 štulpny červené bez ponožky,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206918029395,fr,meta_description,BU1 štulpny modré bez ponožky,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206918684755,fr,meta_description,BU1 štulpny růžové,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206919274579,fr,meta_description,BU1 štulpny neonově zelené,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206919602259,fr,meta_description,BU1 štulpny žluté,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206919962707,fr,meta_description,BU1 štulpny červené,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206920454227,fr,meta_description,BU1 štulpny modré,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206921240659,fr,meta_description,BU1 dres 20 černo-červený,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206921240659,fr,handle,BU1 dres 20 černo-červený,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206921633875,fr,meta_description,BU1 protiskluzové ponožky bílé - silikon,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206922256467,fr,meta_description,BU1 protiskluzové ponožky černé - silikon,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206922944595,fr,meta_description,BU1 protiskluzové ponožky bílé - mikrovlákno,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206923665491,fr,meta_description,BU1 protiskluzové ponožky černé - mikrovlákno,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206924124243,fr,handle,BU1 Neo White,No handle translation
HIGH,MISSING,PRODUCT,'7206924812371,fr,handle,Junior BU1 Neo White,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206926123091,fr,body_html,Kšiltovka BU1 Khaki,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206926123091,fr,meta_description,Kšiltovka BU1 Khaki,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206926581843,fr,meta_description,BU1 vyztužené neoprenové legíny krátké,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206927401043,fr,meta_description,BU1 vyztužené legíny krátké černé,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206927958099,fr,meta_description,BU1 vyztužené legíny dlouhé khaki,Contains bu1.cz instead of bu1sport.com
HIGH,WRONG_DOMAIN,PRODUCT,'7206928515155,fr,meta_description,BU1 vyztužené legíny dlouhé černé,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206929236051,fr,handle,Junior BU1 FIT Pink,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206929956947,fr,meta_description,BU1 FIT Pink NC,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206929956947,fr,handle,BU1 FIT Pink NC,No handle translation
HIGH,WRONG_DOMAIN,PRODUCT,'7206930546771,fr,meta_description,Junior BU1 Signal Blue,Contains bu1.cz instead of bu1sport.com
HIGH,MISSING,PRODUCT,'7206930546771,fr,handle,Junior BU1 Signal Blue,No handle translation
